73.77,0.13,4,0.00,s1,0,0,5
73.77,0.13,4,0.00,s1,-5,2,3
73.77,0.13,4,0.00,s1,-3,4,5
73.77,0.13,4,0.00,s1,-6,1,4
73.77,0.13,4,0.00,s1,-2,2,6
73.77,0.13,4,0.00,s1,-1,-1,7
73.77,0.13,4,0.00,s1,-7,2,9
73.77,0.13,4,0.00,s1,-4,-5,11
73.77,0.13,4,0.00,s1,-4,-1,8
73.77,0.13,4,0.00,s1,-5,-2,9
73.77,0.13,4,0.00,s1,-1,0,6
73.77,0.13,4,0.00,s1,-7,1,7
73.77,0.13,4,0.00,s1,-5,3,6
73.77,0.13,4,0.00,s1,-5,5,13
73.77,0.13,4,0.00,s1,-5,3,4
73.77,0.13,4,0.00,s1,-5,-1,3
73.77,0.13,4,0.00,s1,-8,6,5
73.77,0.13,4,0.00,s1,-7,0,3
73.77,0.13,4,0.00,s1,-2,3,4
73.77,0.13,4,0.00,s1,-7,3,8
73.77,0.13,4,0.00,s1,-1,-4,3
73.77,0.13,4,0.00,s1,-9,1,7
73.77,0.13,4,0.00,s1,-3,3,10
73.77,0.13,4,0.00,s1,-5,1,11
73.77,0.13,4,0.00,s1,-9,2,10
73.77,0.13,4,0.00,s1,-7,0,5
73.77,0.13,4,0.00,s1,-5,-1,8
73.77,0.13,4,0.00,s1,-9,0,9
73.77,0.13,4,0.00,s1,-11,3,6
73.77,0.13,4,0.00,s1,-13,-6,10
73.77,0.13,4,0.00,s1,-5,-7,7
73.77,0.13,4,0.00,s1,-9,1,2
73.77,0.13,4,0.00,s1,-7,-2,0
73.77,0.13,4,0.00,s1,-5,-3,6
73.77,0.13,4,0.00,s1,-5,-4,12
73.77,0.13,4,0.00,s1,-11,-7,5
73.77,0.13,4,0.00,s1,-7,-4,11
73.77,0.13,4,0.00,s1,-6,-6,7
73.77,0.13,4,0.00,s1,-8,0,9
73.77,0.13,4,0.00,s1,-8,-4,6
73.77,0.13,4,0.00,s1,-2,-1,6
73.77,0.13,4,0.00,s1,-8,-3,4
73.77,0.13,4,0.00,s1,-5,-4,7
73.77,0.13,4,0.00,s1,-7,-6,-1
73.77,0.13,4,0.00,s1,-8,1,1
73.77,0.13,4,0.00,s1,-6,-1,1
73.77,0.13,4,0.00,s1,-11,-2,1
73.77,0.13,4,0.00,s1,-6,-5,9
73.77,0.13,4,0.00,s1,-5,-2,8
73.77,0.11,4,0.00,s1,-10,-2,3
73.77,0.07,4,0.00,s1,-7,-4,8
73.77,0.04,4,0.00,s1,-10,0,4
73.73,0.02,4,0.00,s1,-8,2,-1
73.59,0.00,4,0.00,s1,-10,0,4
73.50,-0.02,4,0.00,s1,-9,-2,2
73.37,-0.03,4,0.00,s1,-5,0,1
73.23,-0.04,4,0.00,s1,-8,-1,3
73.13,-0.05,4,0.00,s1,-6,-2,2
73.09,-0.07,4,0.00,s1,-10,-1,2
72.90,-0.08,4,0.00,s1,-7,0,2
72.60,-0.06,4,0.00,s1,-9,-2,0
72.36,-0.05,4,0.00,s1,-8,-3,1
72.10,-0.04,4,0.00,s1,-8,-3,2
71.84,-0.03,4,0.00,s1,-10,-2,3
71.74,-0.04,4,0.00,s1,-9,-2,6
71.58,-0.05,4,0.00,s1,-9,-4,2
71.36,-0.05,4,0.00,s1,-8,0,5
71.20,-0.06,4,0.00,s1,-10,-3,8
71.04,-0.06,4,0.00,s1,-6,-3,12
70.87,-0.07,4,0.00,s1,-10,4,-1
70.76,-0.07,4,0.00,s1,-10,0,2
70.53,-0.08,4,0.00,s1,-13,0,1
70.36,-0.08,4,0.00,s1,-11,1,-3
